stars,publishedAtDate,name,text,title,subTitle,description,price,totalScore,likesCount,isLocalGuide,reviewId,categoryName,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewUrl,reviewerId,reviewerNumberOfReviews,reviewerPhotoUrl,reviewerUrl,reviewsCount,scrapedAt,state,street,temporarilyClosed,url,website,categories/0,categories/1,categories/2,categoryName.1,genre,keywords,keywords_only,sentiment,sent_score_0,label,placeId,text_length,prompt,text_gpt3_v2,prompt_v3
,,,"Worst place EVER !
Rooms (108 & 109) are Nasty...check photos.
The bathroom ceiling has a leak.
The ceilings have patched up work, are they under Construction  ?
Pointed out to the guy behind the counter that the bedding had a cigarette burn as well as another flaw...was told ""Yeah we know, but Thanks for letting him know anyway. What a DUMP !",Quality Inn & Suites,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNPX09mNWFREAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,,A Google Maps review about a Hotel. ###," Everything is awesome..watching the Football Network on TV,and the bath tub is soooooo deep and soooooo wide for soaking my tired body after a day trip to LA. Everything is awesome.hahaha ",A Google Maps review about a Hotel. ###
,,,"If I could give negative stars, I would.  The room itself was a little sketchy with something growing on the wall, the ceiling was pealing in the corner and was breaking away along the exterior wall. The tub had serious rust stains, and the phone didn't work. That's relevant because I needed to call the front desk when I woke up and found that my car had been broken into.

I had to call on my phone and the front desk just asked what room I was in. They didn't even apologize that this crime had been committed, didn't offer to send someone to clean up the glass, call the cops, anything. And when I checked out they didn't say anything. I received more sympathy from the cops (just filed a report, they didn't send anyone out) and the glass repair company Safelite. They apologized that this had happened and helped me find a repair location that can get me in tomorrow in a different state. Quality Inn isn't quality at all. They don't care about your stay at all.",Quality Inn & Suites,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNlN3ZhNzZ3RRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJXViFuJX7wIcRbwYhhMNbPNg,,A Google Maps review about a Hotel. ###, this looks like an old hotel. It's not clean. it' smells like smoke in the room even it says nonsmoking! ,A Google Maps review about a Hotel. ###
,,,It was fun!,Sky Zone Trampoline Park,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNvdWItNmpRRRAB,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYVvU81q1woARhUdZaF02Urc,,A Google Maps review about a Amusement center. ###, Fun place but they don't tell you they take a percentage off your card every time you go in and they don't have fairly priced snacks or drinks. ,A Google Maps review about a Amusement center. ###
,,,"Place falling apart and dirty. Leaks everywhere, stair handle extremely loose, dusty and limited staff. I know Van Nuys site has staff members at each center making sure everyone is safe, this location has doesn’t. Kids are climbing where they are not supposed to. Big kids kicking little kids out of the basketball area and not letting them play. I’m surprised for such as key location they have not kept up with the place the way they should. Try Van nuys or Thousand Oaks location.",Sky Zone Trampoline Park,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURob3ItQm53RRAB,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYVvU81q1woARhUdZaF02Urc,,A Google Maps review about a Amusement center. ###," Wow! Lots of sensory stimulation for my Autistic grandson. In addition, the colorful lights are soothing to my daughter (his mother) with severe anxiety disorder. Thank you! ",A Google Maps review about a Amusement center. ###
,,,"Cool trampoline place, sign the waiver online before you go",Sky Zone Trampoline Park,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNvM3NMTTR3RRAB,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYVvU81q1woARhUdZaF02Urc,,A Google Maps review about a Amusement center. ###, This is a fun place for the family and a good work out for the kids and adults alike. ,A Google Maps review about a Amusement center. ###
,,,Had a blast.,Sky Zone Trampoline Park,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURVNzlDU0NnEAE,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYVvU81q1woARhUdZaF02Urc,,A Google Maps review about a Amusement center. ###," Such a great idea for businesses to partner together and make a family friendly entertainment spot. Lots of games, food, and fun! ",A Google Maps review about a Amusement center. ###
,,,Great place for all ages !,Sky Zone Trampoline Park,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURxc0lLRTBnRRAB,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYVvU81q1woARhUdZaF02Urc,,A Google Maps review about a Amusement center. ###," People were friendly. A few things that went wrong: 1: Had to ask for a ball pump twice. 2: When challenged to a game, the other team got to go first EVERY SINGLE TIME. That's not a level playing field. 3: Had to ask for ball returns TWICE. 4: Had to ask where the prize area was TWICE.

Fun place to play and they have good prizes if you are lucky enough to win. Just wish they were a little more on top of things like ball pumps and ball returns. ",A Google Maps review about a Amusement center. ###
,,,My little girl totally enjoyed her birthday party! The host Was adorable and did an amazing job.Was in and out in a couple of hours with no clean up! Was great! Would definitely recommend!,Sky Zone Trampoline Park,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNZcVoyVUxREAE,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYVvU81q1woARhUdZaF02Urc,,A Google Maps review about a Amusement center. ###," We went on a school trip for my kid's public school.  They have great interactive experiences for kids to learn about science.  The staff is friendly, helpful and very engaging.  The line to get in moved quickly.  The price is reasonable especially when compared to local aquariums.  You can park right next door which is nice. ",A Google Maps review about a Amusement center. ###
,,,Staff was rude not helpful at all. Staff stood around in a circle whole time playing with each other. Ignored me when needed assistance.  Really hot & musty in here. No a.c. really filthy. Water fountain dosent work.Basketball courts were closed If I could give it 0stars I would. Never coming back here again and really DONT recommend it at all!,Sky Zone Trampoline Park,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUR1NU9DZFJnEAE,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYVvU81q1woARhUdZaF02Urc,,A Google Maps review about a Amusement center. ###," I've been here twice and both times I left early. On my first visit, the classes were cancelled because they didn't have enough attendants. On my 2nd visit, I had signed up for a class, but they cancelled it at the last minute. They didn't offer to reschedule it or give us a refund or a discount. I also feel like I've been nickel and dimed with their confusing multiple pricing schemes. Overall, I am not impressed with the service. ",A Google Maps review about a Amusement center. ###
,,,I truly truly truly enjoyed my time at Sky Zone yesterday me and my son and family members visited the Gardena location it was my first time. I was blowing away when I enter the establishment could not believe how well put together everything was in all of the activities the kids and adults where able to embark on especially was please with the service I received from one of the ramps who handles the party arrangements his name is Chris spell with the K he was awesome awesome awesome awesome I love good customer service I well blown away from the excellent customer service in the attention that he gave to us to sure that our visit their was as over the top as it was thank you so much I will continue to visit sky Zone even if its just to buy me one of those awesome smoothies are enjoy a barbecue chicken pizza the atmosphere is wonderful the food the people everybody there was just my son he enjoyed himself and the AM looking forward to attending the glow in the dark night. Thank you so much once again and keep up the good work. Kris needs to be promoted to the management team we is awesome,Sky Zone Trampoline Park,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURndGR1QjF3RRAB,Amusement center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYVvU81q1woARhUdZaF02Urc,,A Google Maps review about a Amusement center. ###, The staff is sooooo nice and patient with my kids. The whole family can have a fun time here. Soooooo much to do👍🏽 ,A Google Maps review about a Amusement center. ###
,,,"If you have to stay here then do, but there are better options. The bed was horrible. The AC was worse. The bathroom was something from the stone age. Yeah, it's cheap but you get what you pay for.",Marine Motel,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURrMlB1N0tnEAE,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYdxm3-JY1YARis3USiovVpY,,A Google Maps review about a Motel. ###," Nice and cozy rooms with extraordinary service from the front desk. Bought some discounted tickets from a girls night out booth and they couldn't have been, a more pleasure to do business with. I would definitely come back and stay again, hopefully, on a Girls Night Out! ",A Google Maps review about a Motel. ###
,,,"They have comfortable king size bed. I believe they were in process of remodeling and revamping the rooms. They have a pool but its closed due to the pandemic. No continental breakfast though🥺. They have Wi-Fi but Wi-Fi is very slow. Nice, small and quiet motel, For Ajo, AZ rooms. Right across from the main grocery store. Check out time is 11am.",Marine Motel,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUN5OVBMRHNBRRAB,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYdxm3-JY1YARis3USiovVpY,,A Google Maps review about a Motel. ###," We had a nice stay here.  The property is maintained well.  The rooms are clean, the linens are clean too.  The bed is comfortable.  The property is near several restaurants.  The owner lives on the property and is helpful.  Lots of storage in the room for bigger vehicles. ",A Google Maps review about a Motel. ###
,,,"This is a no frills hotel. It had good hot water for the shower, a good solid king size bed, and direct TV. The room was a good size too. But it's not for the faint of heart. It is dated, the furniture is mismatched, stuff is broken that doesn't really matter, and the towels are thin. But hey, the linens smelled and looked clean and it wasn't too pricey.it was a good place to stay and i got a good sleep which i needed. It's in a great location too! I feel like it has great potential to be an amazing little hotel if an investment was made.",Marine Motel,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUR5MVo3ZHN3RRAB,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYdxm3-JY1YARis3USiovVpY,,A Google Maps review about a Motel. ###, Nice clean small motel. Nothing special but solid and nice. ,A Google Maps review about a Motel. ###
,,,"We would stay here again. The room was clean and it did come with the microwave, coffee maker and a small fridge. The freezer section of the small fridge didn't exactly freeze anything that we wanted to be frozen. The sheets were clean, and so was the shower, and that's pretty much all we ask for.
We showed up to check in about 10:30 p.m. and all you had to do is ring the bell to get the night clerk. In the morning there is a key drop area you can drop the key when leaving early. We interacted with the couple running the place and they were very pleasant people.",Marine Motel,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNvLWNhRk1BEAE,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYdxm3-JY1YARis3USiovVpY,,A Google Maps review about a Motel. ###," Had a great night's rest there! Great service and nice, clean room. Thanks so much! ",A Google Maps review about a Motel. ###
,,,"Thank you for always having availability when I take a trip to rocky point,the price is great and it always hot water for those cold nights.comes with a mini fridge to keep your drinks cold and cable and wifi.",Marine Motel,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURtOWV6QXR3RRAB,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYdxm3-JY1YARis3USiovVpY,,A Google Maps review about a Motel. ###," Loved the old school vibe, stayed in the Airstream, if you're an enthusiast it's a must. Should have taken advantage of the amenities but were too excited about what Montana has to offer. ",A Google Maps review about a Motel. ###
,,,"understanding that the hotel industry has been eviscerated by Covid, this property is woefully under maintained, unimpressive and simply put dirty.  as a hilton diamond member i have had the benefit of staying with hilton many, many times and this property is shameful.  the cut and paste response to my review by Hilton below speaks volumes.  this property is obviously on its last leg and management seems to have conceded that fact.  a lowest common denominator property to be certain.

update as of october 2020.  this location still struggles.  stay away",Hilton Daytona Beach Oceanfront Resort,,,,,,,ChdDSUhNMG9nS0VJQ0FnSURjOXYyYnN3RRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYz_2uRXa5ogRi6ohGgHaaX8,,A Google Maps review about a Hotel. ###, The hotel sounds of the highway were so loud we had to dress in our ear plugs to get some rest. The soaps were expired and the phone in the room didn't work. But the shower was nice and hot. ,A Google Maps review about a Hotel. ###
,,,Place has polite classy people. With great steak house rum bar and prices in the middle of town,Hilton Daytona Beach Oceanfront Resort,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURRZ0stWVR3EAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYz_2uRXa5ogRi6ohGgHaaX8,,A Google Maps review about a Hotel. ###," I have no complaints about the hotel or how we were treated. We were allowed to park our 5th wheel next to their ""truck park."" It only cost us $20 per day per truck. It was amazing to have our vehicles so close to our room. They had a very nice breakfast every morning. The only issue that I had was with their restaurant and bar. It didn't open until 5 o'clock and we had to leave too early to eat their breakfast. ",A Google Maps review about a Hotel. ###
,,,"Great hospitality. Forgot my DO and was given a sample at front desk. Fitness Center, delicious restaurant. Starbucks, Gift Shop. Right on beach. Fabulous!!!!",Hilton Daytona Beach Oceanfront Resort,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUMwdHJ1TXJBRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJYz_2uRXa5ogRi6ohGgHaaX8,,A Google Maps review about a Hotel. ###," The parking was difficult, they were under construction, they offered a continental breakfast, the bed was uncomfortable, the bath tub would not drain, the toilet kept dripping, the heater didn't work well and the water pressure was lacking. It was for one night for a low cost but over all wasn't great. ",A Google Maps review about a Hotel. ###
